               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 309,            0.033174,            0.012644,            0.002025,             0.89057,             0.86115,             0.89885,             0.52366,            0.026373,           0.0085538,           0.0012617,           0.0038961,           0.0038961,           0.0038961
                 310,             0.03223,            0.011277,            0.001991,             0.89531,               0.877,             0.90628,             0.52275,            0.026157,           0.0085336,           0.0012587,           0.0038698,           0.0038698,           0.0038698
                 311,            0.032963,            0.012069,           0.0019717,             0.91335,             0.85948,              0.9059,             0.52619,            0.026223,           0.0085389,           0.0012747,           0.0038434,           0.0038434,           0.0038434
                 312,            0.032973,             0.01169,           0.0017454,             0.91548,             0.84032,             0.89324,             0.52689,             0.02617,           0.0085294,           0.0013086,           0.0038172,           0.0038172,           0.0038172
                 313,            0.032003,            0.012991,           0.0020928,             0.92519,              0.8439,             0.90207,              0.5153,            0.026294,           0.0085282,            0.001348,            0.003791,            0.003791,            0.003791
                 314,            0.033874,            0.012325,           0.0020244,             0.91264,             0.83726,             0.89448,              0.5122,            0.026568,           0.0084906,           0.0013249,           0.0037649,           0.0037649,           0.0037649
                 315,            0.033861,            0.012389,           0.0024804,             0.89477,             0.86057,             0.89667,              0.5083,            0.026556,           0.0085275,            0.001265,           0.0037388,           0.0037388,           0.0037388
                 316,            0.033491,            0.012874,           0.0024757,             0.91756,             0.87164,             0.90719,             0.52287,            0.026142,           0.0084632,           0.0012161,           0.0037128,           0.0037128,           0.0037128
                 317,            0.031854,            0.011483,           0.0018273,              0.8997,             0.85708,             0.89903,             0.52618,            0.025806,           0.0084078,           0.0011819,           0.0036869,           0.0036869,           0.0036869
                 318,             0.03277,            0.011842,           0.0019162,             0.89066,             0.85295,             0.89497,             0.52334,             0.02579,           0.0083988,           0.0012042,           0.0036611,           0.0036611,           0.0036611
                 319,            0.032609,            0.012648,           0.0020022,             0.91425,              0.8301,             0.89059,             0.52419,            0.025847,           0.0084164,           0.0012323,           0.0036353,           0.0036353,           0.0036353
                 320,            0.031955,            0.011855,           0.0018776,             0.89668,              0.8513,             0.89989,              0.5218,            0.025614,           0.0083866,           0.0012278,           0.0036096,           0.0036096,           0.0036096
                 321,            0.031596,            0.011816,           0.0016879,             0.91915,             0.86901,             0.91235,             0.54253,            0.025005,            0.008366,           0.0011862,            0.003584,            0.003584,            0.003584
                 322,            0.031914,            0.011883,           0.0018715,             0.91057,             0.86484,             0.90788,             0.53863,            0.025008,            0.008366,           0.0011762,           0.0035584,           0.0035584,           0.0035584
                 323,            0.032161,            0.011785,           0.0016347,             0.92365,             0.84964,             0.90731,              0.5449,            0.024689,           0.0082168,            0.001164,            0.003533,            0.003533,            0.003533
                 324,            0.031772,            0.012163,           0.0016074,             0.94095,             0.83624,             0.90231,             0.54051,            0.024447,           0.0081512,           0.0011661,           0.0035076,           0.0035076,           0.0035076
                 325,             0.03137,            0.011561,           0.0019349,             0.92172,             0.85274,             0.90137,             0.53721,            0.024451,           0.0081582,           0.0011573,           0.0034823,           0.0034823,           0.0034823
                 326,            0.032238,            0.011617,           0.0015817,             0.92155,             0.83789,              0.8898,             0.53293,             0.02488,           0.0082542,           0.0011433,            0.003457,            0.003457,            0.003457
                 327,            0.031399,              0.0116,            0.001792,             0.89683,             0.86406,             0.89621,             0.52983,            0.025115,           0.0083949,           0.0011537,           0.0034319,           0.0034319,           0.0034319
                 328,            0.031873,              0.0115,           0.0019783,             0.89854,             0.87231,             0.89973,             0.54624,            0.024488,           0.0083139,           0.0011472,           0.0034068,           0.0034068,           0.0034068
                 329,              0.0309,            0.011881,           0.0018225,             0.94584,             0.83689,             0.90242,             0.54627,             0.02522,            0.008345,           0.0011345,           0.0033818,           0.0033818,           0.0033818
                 330,            0.032325,            0.012307,           0.0017764,             0.93259,             0.85059,             0.90716,             0.54528,            0.024959,           0.0083388,           0.0011411,           0.0033569,           0.0033569,           0.0033569
                 331,            0.031825,            0.011862,            0.001742,             0.90873,             0.85826,              0.9066,             0.54864,            0.024605,           0.0081765,           0.0011116,           0.0033321,           0.0033321,           0.0033321
                 332,            0.031109,            0.011014,           0.0018093,             0.92124,             0.87055,             0.91915,             0.54935,             0.02492,           0.0081594,           0.0011353,           0.0033074,           0.0033074,           0.0033074
                 333,             0.03256,            0.011189,           0.0018122,             0.92511,             0.85878,             0.91401,             0.54077,            0.024808,           0.0081938,           0.0011719,           0.0032827,           0.0032827,           0.0032827
                 334,            0.031495,            0.011811,           0.0020813,             0.92459,              0.8482,             0.90805,             0.54189,            0.024466,           0.0081958,           0.0011479,           0.0032582,           0.0032582,           0.0032582
                 335,             0.03072,            0.011819,           0.0018383,             0.91246,             0.88115,             0.91456,             0.54979,            0.024093,           0.0081261,           0.0011029,           0.0032337,           0.0032337,           0.0032337
                 336,            0.030627,            0.012108,           0.0017419,             0.92357,             0.87786,             0.91999,             0.55541,            0.024236,           0.0081068,           0.0010941,           0.0032093,           0.0032093,           0.0032093
                 337,            0.030806,            0.011463,           0.0019239,             0.91989,             0.88328,              0.9215,             0.55977,            0.023945,           0.0081047,           0.0010883,            0.003185,            0.003185,            0.003185
                 338,            0.031981,            0.011439,           0.0015351,             0.91367,             0.88962,             0.92084,             0.56332,            0.024297,           0.0081011,           0.0010822,           0.0031608,           0.0031608,           0.0031608
                 339,            0.029547,            0.012223,           0.0016565,             0.91483,             0.87921,              0.9157,             0.55905,            0.024353,            0.008154,           0.0010764,           0.0031367,           0.0031367,           0.0031367
                 340,            0.030383,            0.011117,           0.0016475,             0.93602,             0.86212,             0.91457,             0.55655,            0.024168,           0.0081446,           0.0010397,           0.0031127,           0.0031127,           0.0031127
                 341,            0.031079,            0.011702,             0.00181,             0.90657,             0.88639,             0.91901,             0.55188,            0.024147,           0.0080898,           0.0010664,           0.0030888,           0.0030888,           0.0030888
                 342,            0.032571,            0.011527,           0.0015931,             0.92336,             0.86989,             0.91637,             0.55701,            0.024432,           0.0080946,           0.0010623,            0.003065,            0.003065,            0.003065
                 343,            0.031573,            0.011238,           0.0019211,             0.89987,              0.8679,             0.90956,             0.55519,            0.024837,           0.0081742,           0.0010592,           0.0030412,           0.0030412,           0.0030412
                 344,            0.031317,            0.011937,            0.001827,             0.92572,             0.86574,             0.91926,             0.55643,             0.02418,           0.0081073,           0.0010908,           0.0030176,           0.0030176,           0.0030176
                 345,            0.030761,            0.011699,           0.0014366,             0.92697,             0.88017,             0.92081,             0.55311,            0.024083,            0.008103,           0.0011376,           0.0029941,           0.0029941,           0.0029941
                 346,            0.030575,            0.011416,            0.002057,             0.94747,             0.86904,             0.92766,             0.55952,              0.0235,           0.0079704,           0.0011075,           0.0029706,           0.0029706,           0.0029706
                 347,            0.030017,            0.011017,           0.0015062,             0.93678,             0.86258,             0.91991,             0.55571,            0.023297,           0.0079247,           0.0011643,           0.0029473,           0.0029473,           0.0029473
                 348,            0.030044,            0.011227,           0.0017899,             0.91774,             0.87962,              0.9229,             0.56441,            0.023021,           0.0078624,           0.0011898,           0.0029241,           0.0029241,           0.0029241
                 349,            0.029556,            0.010601,           0.0014386,             0.93952,             0.86172,             0.92378,             0.56712,            0.023109,            0.007885,           0.0011443,           0.0029009,           0.0029009,           0.0029009
                 350,            0.030587,            0.011306,           0.0017962,             0.91606,             0.88176,             0.91957,             0.56166,             0.02356,             0.00795,           0.0010785,           0.0028779,           0.0028779,           0.0028779
                 351,            0.030556,            0.011159,           0.0016819,             0.91288,              0.8823,             0.92071,             0.56996,            0.023211,           0.0078784,           0.0010251,            0.002855,            0.002855,            0.002855
                 352,            0.030307,            0.011419,           0.0012699,             0.91939,             0.89023,             0.92467,             0.56016,             0.02364,           0.0079305,          0.00099712,           0.0028321,           0.0028321,           0.0028321
                 353,            0.031323,            0.011169,           0.0018005,             0.91565,             0.89713,             0.92656,             0.56912,            0.023643,           0.0078847,          0.00098652,           0.0028094,           0.0028094,           0.0028094
                 354,            0.029836,            0.010994,           0.0020368,             0.93333,             0.86073,             0.92351,             0.57523,            0.023254,           0.0078483,          0.00097063,           0.0027868,           0.0027868,           0.0027868
                 355,            0.030405,            0.011807,           0.0016869,             0.93056,             0.87566,             0.92627,              0.5718,            0.023176,           0.0079013,          0.00098173,           0.0027643,           0.0027643,           0.0027643
                 356,            0.029879,            0.011273,           0.0019335,             0.93519,             0.88709,             0.93154,             0.57134,            0.023307,           0.0078352,          0.00098304,           0.0027419,           0.0027419,           0.0027419
                 357,            0.028343,            0.010894,           0.0016924,             0.92359,             0.88265,             0.93559,             0.56629,            0.023392,           0.0078489,          0.00099679,           0.0027196,           0.0027196,           0.0027196
                 358,            0.029472,            0.011213,           0.0015726,             0.94242,              0.8649,             0.93331,             0.58463,            0.022976,           0.0077966,          0.00098434,           0.0026975,           0.0026975,           0.0026975
                 359,            0.029854,            0.011101,           0.0014613,             0.90591,             0.90641,             0.93303,              0.5834,            0.022796,           0.0077921,          0.00098333,           0.0026754,           0.0026754,           0.0026754
                 360,            0.030424,            0.011887,           0.0018492,             0.93498,             0.88267,             0.93177,             0.57615,            0.022889,           0.0078126,          0.00098886,           0.0026534,           0.0026534,           0.0026534
                 361,              0.0291,            0.011409,           0.0012821,              0.9281,             0.88711,             0.92916,             0.57635,            0.022829,           0.0078074,          0.00099546,           0.0026316,           0.0026316,           0.0026316
                 362,            0.029225,            0.010873,           0.0017135,             0.93003,             0.89122,             0.92854,             0.57453,            0.023215,           0.0078107,          0.00098838,           0.0026099,           0.0026099,           0.0026099
                 363,             0.02923,            0.011433,           0.0015588,             0.93582,             0.87963,             0.92678,             0.57443,            0.023243,           0.0077628,          0.00098576,           0.0025882,           0.0025882,           0.0025882
                 364,            0.029454,            0.011004,           0.0013504,             0.94806,             0.86655,             0.92712,              0.5743,             0.02326,           0.0077662,          0.00099444,           0.0025667,           0.0025667,           0.0025667
                 365,            0.030496,             0.01118,           0.0014246,             0.92411,             0.89173,              0.9302,             0.57825,            0.023293,            0.007774,           0.0010029,           0.0025454,           0.0025454,           0.0025454
                 366,            0.028541,             0.01086,           0.0016343,             0.94255,             0.88704,              0.9375,             0.58359,            0.023322,           0.0078062,           0.0010243,           0.0025241,           0.0025241,           0.0025241
                 367,            0.030873,            0.011372,           0.0018373,             0.94338,             0.88936,             0.93682,             0.58323,            0.023445,           0.0078398,           0.0010332,           0.0025029,           0.0025029,           0.0025029
                 368,            0.030228,             0.01157,           0.0023481,             0.93194,             0.88269,              0.9334,             0.58214,            0.023023,           0.0077976,             0.00103,           0.0024819,           0.0024819,           0.0024819
                 369,            0.030102,            0.012071,           0.0014095,             0.93694,             0.86988,             0.92683,             0.57333,            0.023039,            0.007815,           0.0010384,            0.002461,            0.002461,            0.002461
                 370,            0.029568,            0.011616,           0.0017843,             0.93632,             0.89558,             0.93691,             0.58035,            0.022468,           0.0077446,           0.0010585,           0.0024402,           0.0024402,           0.0024402
                 371,            0.027766,            0.011411,            0.001633,             0.91954,             0.90469,             0.93767,             0.58173,             0.02231,            0.007691,           0.0010306,           0.0024195,           0.0024195,           0.0024195
                 372,            0.028792,            0.011433,           0.0013602,             0.92621,             0.89501,             0.93088,              0.5896,            0.022384,           0.0076825,           0.0009966,            0.002399,            0.002399,            0.002399
                 373,            0.028263,            0.011038,           0.0017917,             0.94026,              0.8731,             0.93237,             0.58949,            0.022122,           0.0076947,          0.00097745,           0.0023786,           0.0023786,           0.0023786
                 374,            0.028838,            0.011293,           0.0017505,             0.91952,             0.89721,             0.93631,             0.59104,            0.022497,            0.007727,          0.00097414,           0.0023583,           0.0023583,           0.0023583
                 375,            0.028947,            0.011348,           0.0018976,             0.91383,             0.91468,             0.94127,             0.59458,            0.022357,           0.0076874,          0.00096111,           0.0023381,           0.0023381,           0.0023381
                 376,            0.027606,            0.011231,            0.001718,             0.93075,             0.88425,             0.93827,             0.59092,            0.022034,           0.0076425,          0.00094727,            0.002318,            0.002318,            0.002318
                 377,            0.028258,            0.011356,            0.001541,             0.91816,             0.89232,             0.93382,             0.58464,            0.022276,           0.0076845,          0.00095421,           0.0022981,           0.0022981,           0.0022981
                 378,            0.027982,            0.010568,           0.0015446,             0.92175,             0.88739,             0.92661,             0.58788,            0.021843,           0.0076776,          0.00097364,           0.0022783,           0.0022783,           0.0022783
                 379,            0.028338,            0.011526,           0.0015645,             0.92871,             0.89043,             0.92965,             0.59111,            0.021794,           0.0076326,          0.00096228,           0.0022586,           0.0022586,           0.0022586
                 380,            0.029503,            0.011368,           0.0016613,             0.92188,             0.88189,             0.92442,              0.5719,            0.023069,           0.0078449,          0.00096167,           0.0022391,           0.0022391,           0.0022391
                 381,            0.029188,            0.011858,           0.0018066,             0.93399,             0.89378,             0.93364,               0.589,            0.022523,           0.0078749,          0.00095351,           0.0022196,           0.0022196,           0.0022196
                 382,             0.02958,            0.011327,           0.0017928,             0.92564,             0.89935,             0.93505,             0.59244,            0.022809,           0.0078541,          0.00093673,           0.0022004,           0.0022004,           0.0022004
                 383,             0.02841,            0.011143,           0.0018107,             0.93386,             0.89554,             0.93373,             0.59103,             0.02281,           0.0078225,          0.00091317,           0.0021812,           0.0021812,           0.0021812
                 384,            0.028405,            0.010627,           0.0011129,             0.95731,             0.88586,             0.93867,             0.59253,             0.02253,           0.0076864,          0.00091376,           0.0021622,           0.0021622,           0.0021622
                 385,            0.029212,            0.010433,            0.001552,             0.95043,             0.88934,             0.93626,             0.58573,            0.023642,           0.0077469,          0.00092056,           0.0021433,           0.0021433,           0.0021433
                 386,            0.027789,            0.010887,           0.0013189,             0.94071,             0.87508,             0.92936,             0.58439,            0.022917,           0.0077723,          0.00093276,           0.0021245,           0.0021245,           0.0021245
                 387,            0.028587,            0.010981,           0.0011966,              0.9255,             0.88219,              0.9353,             0.59594,            0.022244,           0.0076927,          0.00094736,           0.0021059,           0.0021059,           0.0021059
                 388,            0.028214,            0.011135,           0.0015932,             0.90175,             0.90527,              0.9369,             0.59819,            0.022182,           0.0076899,          0.00096276,           0.0020874,           0.0020874,           0.0020874
                 389,            0.028537,            0.011163,           0.0014467,              0.9233,              0.8939,              0.9335,             0.60201,            0.021871,           0.0076128,          0.00098541,            0.002069,            0.002069,            0.002069
                 390,            0.026868,            0.010869,           0.0011806,             0.93904,             0.88871,             0.93788,             0.59658,            0.021854,           0.0075643,          0.00097209,           0.0020508,           0.0020508,           0.0020508
                 391,            0.027799,            0.011097,           0.0015866,              0.9563,             0.87304,             0.93866,             0.59996,            0.021929,           0.0075288,          0.00094901,           0.0020327,           0.0020327,           0.0020327
                 392,            0.028013,            0.010853,           0.0018215,             0.94463,             0.88304,              0.9392,             0.59993,            0.021811,           0.0075242,          0.00093068,           0.0020147,           0.0020147,           0.0020147
                 393,            0.027252,            0.010925,           0.0014046,             0.95484,             0.87806,             0.94319,             0.60222,            0.021762,             0.00753,          0.00092441,           0.0019969,           0.0019969,           0.0019969
                 394,            0.026072,            0.010695,           0.0015527,             0.92942,             0.91116,             0.94575,             0.60548,            0.021322,           0.0074995,          0.00092013,           0.0019792,           0.0019792,           0.0019792
                 395,            0.027395,            0.011262,           0.0018272,             0.93859,             0.87848,             0.93819,             0.59865,            0.021351,            0.007539,          0.00088531,           0.0019617,           0.0019617,           0.0019617
                 396,            0.028466,            0.011455,           0.0016167,              0.9164,              0.9073,             0.94344,             0.59806,            0.021324,           0.0075213,           0.0008804,           0.0019443,           0.0019443,           0.0019443
                 397,            0.027314,            0.010977,           0.0012489,             0.94784,             0.90727,              0.9472,              0.6021,            0.021312,           0.0074714,          0.00088748,            0.001927,            0.001927,            0.001927
                 398,            0.027635,            0.010474,           0.0012138,             0.95389,             0.89467,             0.94419,             0.60268,            0.021137,           0.0074444,          0.00088323,           0.0019099,           0.0019099,           0.0019099
                 399,            0.026884,            0.010156,           0.0012693,               0.967,             0.89131,             0.94712,             0.60109,            0.021297,           0.0074287,           0.0008797,           0.0018929,           0.0018929,           0.0018929
                 400,            0.027079,            0.011353,           0.0016466,             0.94056,             0.90252,             0.94487,             0.60499,            0.021032,           0.0074219,          0.00087351,           0.0018761,           0.0018761,           0.0018761
                 401,            0.027874,            0.010877,           0.0014573,             0.96407,             0.87673,             0.94026,             0.60238,            0.021466,           0.0074602,          0.00087019,           0.0018594,           0.0018594,           0.0018594
                 402,            0.027577,             0.01011,           0.0011707,               0.945,             0.89678,             0.94381,             0.61221,            0.021051,           0.0073926,          0.00086553,           0.0018429,           0.0018429,           0.0018429
                 403,            0.027125,            0.010915,           0.0013313,             0.93541,             0.91118,             0.94723,             0.61532,            0.021317,           0.0074007,          0.00087809,           0.0018265,           0.0018265,           0.0018265
                 404,            0.027508,            0.010951,           0.0014343,             0.94969,             0.89274,             0.94642,             0.61337,            0.021268,           0.0074146,          0.00087998,           0.0018102,           0.0018102,           0.0018102
                 405,            0.026811,            0.010781,            0.001584,             0.94236,             0.88726,             0.94145,             0.61611,            0.021469,            0.007388,          0.00087317,           0.0017941,           0.0017941,           0.0017941
                 406,            0.028287,            0.011477,           0.0015904,             0.94375,             0.89459,             0.94376,              0.6127,            0.021758,           0.0074139,           0.0008638,           0.0017781,           0.0017781,           0.0017781
                 407,            0.026835,            0.011147,           0.0015856,             0.96006,             0.89034,             0.94363,             0.61178,            0.021223,           0.0073573,          0.00087666,           0.0017623,           0.0017623,           0.0017623
                 408,             0.02755,            0.011182,           0.0015295,             0.92869,             0.91501,             0.94295,             0.62077,            0.021192,           0.0073281,          0.00087903,           0.0017466,           0.0017466,           0.0017466
                 409,            0.027118,            0.010893,           0.0015413,             0.92103,             0.92031,              0.9437,             0.62134,            0.021125,           0.0073302,           0.0008793,           0.0017311,           0.0017311,           0.0017311
                 410,            0.027799,            0.010479,            0.001668,             0.93006,             0.91062,             0.94619,             0.62358,            0.021247,           0.0073291,           0.0008762,           0.0017157,           0.0017157,           0.0017157
                 411,            0.026704,            0.010887,           0.0013146,             0.92888,             0.91042,             0.94834,             0.62113,             0.02108,           0.0073329,          0.00088434,           0.0017005,           0.0017005,           0.0017005
                 412,            0.027147,            0.010473,           0.0012086,             0.93264,             0.91025,             0.94712,             0.62537,            0.021226,           0.0073166,          0.00089735,           0.0016854,           0.0016854,           0.0016854
                 413,            0.027196,            0.010918,            0.001385,             0.93655,             0.91483,             0.95015,             0.63048,            0.021027,           0.0073008,          0.00089741,           0.0016705,           0.0016705,           0.0016705
                 414,            0.027043,            0.010278,           0.0012003,             0.95169,             0.90882,              0.9514,             0.62309,            0.020905,           0.0073218,          0.00088719,           0.0016558,           0.0016558,           0.0016558
                 415,            0.027618,              0.0109,           0.0015555,             0.94554,             0.90177,             0.94718,              0.6188,            0.021102,           0.0072885,          0.00087514,           0.0016411,           0.0016411,           0.0016411
                 416,            0.027198,            0.010476,           0.0015606,             0.95709,             0.89945,             0.94985,             0.62131,            0.020796,           0.0073046,          0.00087178,           0.0016267,           0.0016267,           0.0016267
                 417,            0.027152,            0.010346,           0.0013583,             0.95764,              0.8865,             0.95051,             0.62673,            0.020727,           0.0072979,          0.00086789,           0.0016123,           0.0016123,           0.0016123
                 418,              0.0276,            0.011512,           0.0012914,             0.94228,              0.8899,             0.94413,              0.6188,            0.020958,           0.0073402,          0.00086308,           0.0015982,           0.0015982,           0.0015982
                 419,            0.027805,            0.011639,           0.0014787,             0.94757,             0.89466,             0.94564,             0.61978,            0.020794,           0.0073127,          0.00086545,           0.0015842,           0.0015842,           0.0015842
                 420,            0.027087,            0.010213,            0.001351,             0.94319,             0.90545,             0.94836,             0.62395,             0.02073,           0.0072474,          0.00085977,           0.0015703,           0.0015703,           0.0015703
                 421,            0.026514,            0.010681,           0.0011323,             0.96466,             0.90188,             0.95118,             0.62731,            0.020444,           0.0071913,           0.0008618,           0.0015566,           0.0015566,           0.0015566
                 422,            0.026592,             0.01068,           0.0013825,             0.95037,             0.90386,             0.95023,             0.63708,            0.020221,            0.007159,          0.00085395,           0.0015431,           0.0015431,           0.0015431
                 423,            0.025786,            0.010773,           0.0010751,             0.94907,             0.89979,             0.94628,             0.63322,            0.020296,           0.0071888,            0.000851,           0.0015297,           0.0015297,           0.0015297
                 424,             0.02672,            0.010475,           0.0012871,             0.94092,             0.91034,             0.94746,             0.63415,            0.020312,           0.0072274,          0.00085259,           0.0015165,           0.0015165,           0.0015165
                 425,            0.027106,            0.010091,           0.0014443,             0.95674,             0.89662,             0.94672,             0.63042,            0.020514,           0.0073049,          0.00085705,           0.0015034,           0.0015034,           0.0015034
                 426,            0.026859,            0.010478,           0.0014933,             0.95091,             0.90718,             0.94759,             0.63089,            0.020424,           0.0072658,          0.00086102,           0.0014905,           0.0014905,           0.0014905
                 427,             0.02743,            0.010797,           0.0016312,             0.96041,              0.8947,             0.95025,             0.62911,            0.020407,           0.0072587,          0.00085692,           0.0014777,           0.0014777,           0.0014777
                 428,            0.026679,            0.011474,           0.0016089,             0.95338,             0.89205,             0.94217,             0.62609,            0.020447,           0.0072852,          0.00085129,           0.0014651,           0.0014651,           0.0014651
                 429,            0.026327,            0.010907,           0.0016482,             0.95979,             0.88935,             0.94428,             0.63326,            0.020106,           0.0072249,          0.00084134,           0.0014527,           0.0014527,           0.0014527
                 430,            0.026063,            0.010926,           0.0015258,             0.95213,             0.91324,              0.9505,             0.63518,            0.020044,           0.0071854,          0.00083235,           0.0014404,           0.0014404,           0.0014404
                 431,             0.02688,             0.01046,           0.0012378,             0.94048,             0.91866,              0.9489,             0.63408,            0.020221,           0.0072029,          0.00082673,           0.0014283,           0.0014283,           0.0014283
                 432,            0.026943,            0.010962,           0.0012233,             0.95108,             0.91105,             0.94946,             0.63921,            0.020249,            0.007223,          0.00083188,           0.0014163,           0.0014163,           0.0014163
                 433,            0.026477,            0.010542,           0.0013474,             0.94912,             0.91055,             0.94577,             0.63208,            0.020264,           0.0072312,          0.00083285,           0.0014045,           0.0014045,           0.0014045
                 434,            0.026953,            0.010308,           0.0015342,             0.94514,             0.91218,             0.94351,             0.64139,            0.019892,            0.007139,          0.00082981,           0.0013929,           0.0013929,           0.0013929
                 435,            0.027001,            0.010682,           0.0015845,             0.95107,             0.89199,             0.94462,             0.63469,             0.02001,           0.0071314,          0.00082418,           0.0013814,           0.0013814,           0.0013814
                 436,            0.026794,            0.010717,           0.0012545,             0.93062,             0.90682,             0.94343,             0.63882,            0.020047,           0.0071134,          0.00082053,           0.0013701,           0.0013701,           0.0013701
                 437,            0.026786,            0.010622,           0.0013185,             0.95006,             0.90258,             0.94909,             0.63244,            0.020277,           0.0071589,          0.00081748,            0.001359,            0.001359,            0.001359
                 438,            0.025915,            0.010565,           0.0012061,             0.93662,             0.91978,             0.95051,             0.63316,            0.020252,            0.007165,          0.00082164,            0.001348,            0.001348,            0.001348
                 439,            0.026344,            0.010572,           0.0011485,             0.93882,             0.91859,             0.94745,             0.64015,            0.020395,           0.0072278,          0.00084258,           0.0013372,           0.0013372,           0.0013372
                 440,            0.026791,            0.011164,           0.0016289,             0.94527,             0.90745,             0.95027,             0.64244,            0.020001,            0.007208,          0.00084429,           0.0013265,           0.0013265,           0.0013265
                 441,             0.02686,            0.010624,           0.0015337,             0.94245,             0.91561,             0.94878,             0.63903,            0.020007,           0.0071426,          0.00083121,            0.001316,            0.001316,            0.001316
                 442,            0.026806,            0.011481,           0.0013393,             0.94909,             0.90505,              0.9483,             0.64153,            0.020008,           0.0071149,          0.00082206,           0.0013057,           0.0013057,           0.0013057
                 443,            0.026185,            0.010749,           0.0016686,             0.93875,             0.91471,             0.95045,             0.64313,            0.019773,           0.0071298,          0.00081462,           0.0012955,           0.0012955,           0.0012955
                 444,            0.025902,            0.010327,           0.0011189,             0.93846,             0.91043,             0.94828,             0.64495,            0.019608,           0.0071229,          0.00080967,           0.0012855,           0.0012855,           0.0012855
                 445,            0.026129,             0.01121,           0.0011694,             0.93201,             0.91269,             0.94247,             0.64029,            0.019761,           0.0071293,          0.00081185,           0.0012757,           0.0012757,           0.0012757
                 446,            0.025425,            0.010705,           0.0014986,               0.941,             0.90405,             0.94516,             0.64007,            0.019836,           0.0071157,          0.00081077,            0.001266,            0.001266,            0.001266
                 447,            0.026942,            0.010484,           0.0013584,             0.94406,             0.91148,             0.95005,             0.64309,            0.019727,           0.0070842,          0.00080497,           0.0012565,           0.0012565,           0.0012565
                 448,            0.025299,            0.010286,           0.0012563,             0.94405,             0.91363,             0.95217,             0.64234,            0.019554,           0.0070554,          0.00080988,           0.0012472,           0.0012472,           0.0012472
                 449,             0.02532,           0.0097695,           0.0013101,             0.94537,             0.91136,              0.9517,             0.64621,            0.019401,           0.0070346,          0.00082373,           0.0012381,           0.0012381,           0.0012381
                 450,            0.025172,            0.010924,           0.0012037,             0.94948,             0.90662,             0.94824,              0.6443,            0.019482,             0.00707,          0.00081756,           0.0012291,           0.0012291,           0.0012291
                 451,            0.026549,            0.010737,           0.0012603,             0.94048,             0.91555,             0.94889,             0.64681,            0.019537,           0.0070602,          0.00081082,           0.0012202,           0.0012202,           0.0012202
                 452,            0.025656,           0.0097933,           0.0013155,             0.94438,             0.91502,             0.95087,             0.64732,            0.019496,           0.0070409,          0.00080989,           0.0012116,           0.0012116,           0.0012116
                 453,            0.026026,            0.010763,           0.0013873,             0.93783,             0.93116,             0.95448,             0.64196,            0.019524,           0.0070294,          0.00080436,           0.0012031,           0.0012031,           0.0012031
                 454,            0.025582,            0.010485,           0.0015371,             0.93649,             0.92373,             0.95166,             0.64498,            0.019474,           0.0069873,          0.00080354,           0.0011948,           0.0011948,           0.0011948
                 455,            0.026461,            0.010757,           0.0011553,              0.9538,             0.91428,               0.949,             0.64262,            0.019627,           0.0069671,          0.00080543,           0.0011867,           0.0011867,           0.0011867
                 456,             0.02533,            0.010413,           0.0012386,             0.93851,             0.92632,             0.94949,              0.6415,            0.019711,           0.0070123,          0.00080501,           0.0011787,           0.0011787,           0.0011787
                 457,            0.024482,            0.010427,           0.0012424,             0.95727,             0.90795,             0.95009,             0.65013,            0.019542,           0.0069994,          0.00080036,           0.0011709,           0.0011709,           0.0011709
                 458,            0.024966,            0.010121,           0.0013179,             0.94111,             0.92168,             0.94873,             0.64664,            0.019739,           0.0069982,          0.00078964,           0.0011632,           0.0011632,           0.0011632
                 459,            0.025157,            0.010042,            0.001162,             0.93686,             0.92134,             0.95022,              0.6504,            0.019565,           0.0069678,          0.00077437,           0.0011558,           0.0011558,           0.0011558
                 460,            0.025801,            0.010322,           0.0012075,             0.94632,             0.91677,             0.94894,             0.64565,            0.019599,           0.0069641,          0.00076694,           0.0011485,           0.0011485,           0.0011485
                 461,            0.025474,            0.010392,           0.0016814,             0.95315,             0.91044,             0.94808,             0.64678,            0.019234,           0.0069284,          0.00077495,           0.0011414,           0.0011414,           0.0011414
                 462,            0.026269,            0.010608,           0.0014932,             0.95466,             0.91755,             0.95242,             0.64436,            0.019341,            0.006936,          0.00078766,           0.0011344,           0.0011344,           0.0011344
                 463,            0.025905,             0.01134,           0.0012209,             0.95038,             0.91862,             0.94938,             0.64121,            0.019476,           0.0069452,          0.00080684,           0.0011277,           0.0011277,           0.0011277
                 464,             0.02532,            0.010212,           0.0014554,             0.96184,             0.90422,             0.94877,             0.64076,            0.019806,           0.0069615,          0.00082842,           0.0011211,           0.0011211,           0.0011211
                 465,            0.024935,            0.010216,           0.0013524,              0.9345,             0.92384,             0.95066,              0.6462,            0.019451,           0.0069626,          0.00084703,           0.0011146,           0.0011146,           0.0011146
                 466,            0.025831,            0.010405,           0.0011894,             0.94062,             0.91685,             0.94883,             0.64901,            0.019447,           0.0069617,          0.00085015,           0.0011084,           0.0011084,           0.0011084
