               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 317,             0.03193,            0.011276,           0.0015873,             0.92812,             0.84983,             0.91211,             0.55166,            0.025019,           0.0082447,           0.0011274,           0.0036869,           0.0036869,           0.0036869
                 318,            0.031482,            0.011753,           0.0017701,             0.92925,             0.84905,             0.91662,             0.55279,            0.024965,           0.0082605,            0.001144,           0.0036611,           0.0036611,           0.0036611
                 319,            0.031753,             0.01243,           0.0019333,             0.93117,             0.86026,             0.91853,             0.54591,            0.024994,           0.0082678,           0.0011584,           0.0036353,           0.0036353,           0.0036353
                 320,            0.031622,             0.01179,           0.0018014,              0.9315,             0.85436,             0.91475,             0.54576,            0.024453,           0.0082782,             0.00116,           0.0036096,           0.0036096,           0.0036096
                 321,            0.031562,            0.011806,           0.0015847,             0.89835,             0.87454,             0.91401,              0.5436,            0.024865,           0.0082929,           0.0011606,            0.003584,            0.003584,            0.003584
                 322,            0.032012,            0.011672,           0.0018233,             0.91216,             0.86077,             0.91153,             0.54852,            0.025128,           0.0082353,           0.0011448,           0.0035584,           0.0035584,           0.0035584
                 323,            0.031878,            0.011534,           0.0016528,             0.92944,             0.86615,             0.92113,             0.55828,            0.024761,           0.0081465,           0.0011287,            0.003533,            0.003533,            0.003533
                 324,            0.031344,            0.012044,           0.0017014,             0.92983,             0.85501,             0.91165,             0.54543,            0.024651,           0.0080938,           0.0011219,           0.0035076,           0.0035076,           0.0035076
                 325,            0.031878,            0.011548,           0.0019399,             0.93595,             0.85938,             0.91124,             0.54984,             0.02404,           0.0081308,           0.0011039,           0.0034823,           0.0034823,           0.0034823
                 326,            0.031427,            0.011573,           0.0016579,             0.94517,             0.84775,             0.91265,             0.55823,            0.024443,           0.0082286,           0.0011114,            0.003457,            0.003457,            0.003457
                 327,            0.032111,            0.011478,           0.0018651,             0.92368,             0.86694,             0.91765,             0.55771,            0.024723,           0.0082773,           0.0011466,           0.0034319,           0.0034319,           0.0034319
                 328,            0.031334,             0.01139,           0.0020807,             0.90916,              0.8767,             0.91785,             0.55289,            0.024466,           0.0083042,           0.0011705,           0.0034068,           0.0034068,           0.0034068
                 329,             0.03046,            0.011593,           0.0019629,             0.93311,             0.85534,             0.91592,             0.54795,            0.024365,           0.0082614,           0.0011808,           0.0033818,           0.0033818,           0.0033818
                 330,            0.031774,            0.011965,           0.0018803,             0.93248,             0.86811,             0.91843,             0.54882,            0.024157,           0.0081834,           0.0011394,           0.0033569,           0.0033569,           0.0033569
                 331,            0.031232,            0.011595,           0.0018035,             0.90727,             0.87777,             0.91578,             0.55243,            0.024409,           0.0081369,           0.0011252,           0.0033321,           0.0033321,           0.0033321
                 332,            0.031124,            0.010926,            0.001791,             0.94606,              0.8622,             0.92177,             0.55889,            0.024609,           0.0080363,           0.0011118,           0.0033074,           0.0033074,           0.0033074
                 333,            0.031925,             0.01102,           0.0017656,             0.94299,             0.85504,             0.91991,             0.55645,            0.024345,           0.0080377,           0.0011201,           0.0032827,           0.0032827,           0.0032827
                 334,            0.031157,            0.011638,           0.0020944,             0.91825,             0.87373,              0.9149,              0.5564,            0.024121,           0.0080808,           0.0011221,           0.0032582,           0.0032582,           0.0032582
                 335,            0.030857,            0.011813,            0.001818,             0.93128,             0.86411,             0.91825,             0.56076,            0.024083,            0.008075,           0.0010808,           0.0032337,           0.0032337,           0.0032337
                 336,            0.030682,            0.012014,           0.0018144,             0.93363,              0.8613,             0.91811,             0.56363,            0.024201,           0.0080234,           0.0010641,           0.0032093,           0.0032093,           0.0032093
                 337,            0.030818,             0.01121,           0.0018841,             0.92984,             0.87053,             0.92244,              0.5705,            0.023582,           0.0079665,           0.0010454,            0.003185,            0.003185,            0.003185
                 338,            0.031929,            0.011445,           0.0015917,             0.93839,             0.86842,              0.9252,             0.56723,            0.023939,           0.0079615,           0.0010538,           0.0031608,           0.0031608,           0.0031608
                 339,            0.029657,            0.012085,           0.0016454,             0.92899,             0.86551,             0.92343,             0.56743,            0.023565,           0.0079863,           0.0010783,           0.0031367,           0.0031367,           0.0031367
                 340,            0.030415,            0.011026,           0.0018203,             0.92804,             0.86211,             0.92036,             0.56546,            0.023564,           0.0079559,           0.0010764,           0.0031127,           0.0031127,           0.0031127
                 341,            0.030547,            0.011491,           0.0016718,             0.93376,             0.87026,              0.9268,             0.56848,            0.023722,           0.0079564,            0.001089,           0.0030888,           0.0030888,           0.0030888
                 342,            0.031876,            0.011181,           0.0016279,               0.939,             0.86644,             0.92376,             0.56996,            0.023982,           0.0079139,           0.0011064,            0.003065,            0.003065,            0.003065
                 343,            0.030597,            0.010974,           0.0018239,              0.9351,             0.87466,             0.92918,               0.572,            0.023396,           0.0079039,           0.0011097,           0.0030412,           0.0030412,           0.0030412
                 344,            0.030105,            0.011796,           0.0017951,             0.91685,             0.89552,             0.93152,             0.57647,            0.023173,           0.0078935,           0.0011161,           0.0030176,           0.0030176,           0.0030176
                 345,             0.02996,            0.011567,           0.0013789,              0.9264,             0.88686,             0.92851,             0.57701,            0.022833,           0.0078427,           0.0011234,           0.0029941,           0.0029941,           0.0029941
                 346,            0.030823,            0.011514,           0.0020451,             0.94575,             0.85579,             0.91954,             0.55796,            0.023641,           0.0079553,           0.0010719,           0.0029706,           0.0029706,           0.0029706
                 347,            0.030371,            0.011216,            0.001329,             0.92949,             0.86904,             0.92032,             0.54808,            0.023913,           0.0080347,           0.0011263,           0.0029473,           0.0029473,           0.0029473
                 348,            0.030379,            0.011169,           0.0017881,             0.95422,             0.83717,             0.91706,             0.55735,            0.024132,           0.0080584,           0.0011853,           0.0029241,           0.0029241,           0.0029241
                 349,            0.030043,            0.010584,           0.0014857,             0.94849,             0.85038,             0.92516,             0.56591,            0.023808,           0.0080166,           0.0011816,           0.0029009,           0.0029009,           0.0029009
                 350,            0.030123,            0.011442,           0.0017755,             0.93118,             0.86378,             0.92901,             0.57702,            0.023256,           0.0079349,           0.0011051,           0.0028779,           0.0028779,           0.0028779
                 351,            0.030219,            0.011363,           0.0018504,             0.93779,             0.87365,             0.92657,             0.57598,            0.023546,           0.0078718,           0.0010437,            0.002855,            0.002855,            0.002855
                 352,            0.030503,             0.01146,           0.0013307,             0.92561,              0.8802,             0.92368,             0.57147,            0.023528,           0.0078876,           0.0010445,           0.0028321,           0.0028321,           0.0028321
                 353,            0.030522,            0.010948,           0.0017996,             0.93336,             0.87064,             0.92528,             0.57131,            0.023571,           0.0078821,           0.0010328,           0.0028094,           0.0028094,           0.0028094
                 354,             0.02929,            0.010885,           0.0019149,             0.93663,             0.89298,             0.93371,              0.5714,            0.023463,           0.0078591,           0.0010224,           0.0027868,           0.0027868,           0.0027868
                 355,            0.030377,            0.011734,           0.0016945,             0.93371,             0.89171,             0.92763,             0.58047,            0.022953,           0.0078547,           0.0010115,           0.0027643,           0.0027643,           0.0027643
                 356,            0.029062,            0.011269,           0.0019887,             0.93459,             0.88464,             0.92716,             0.58895,            0.023012,           0.0078999,           0.0010139,           0.0027419,           0.0027419,           0.0027419
                 357,            0.029265,            0.010853,           0.0015975,             0.93061,             0.89766,              0.9324,             0.58683,            0.023273,           0.0078892,           0.0010059,           0.0027196,           0.0027196,           0.0027196
                 358,            0.029972,            0.011237,           0.0020494,             0.93827,              0.8739,             0.92386,             0.57875,            0.023576,           0.0078732,           0.0010538,           0.0026975,           0.0026975,           0.0026975
                 359,            0.029736,            0.011145,            0.001593,             0.93368,             0.86868,             0.92345,             0.58104,            0.023273,           0.0078455,           0.0010639,           0.0026754,           0.0026754,           0.0026754
                 360,            0.030798,               0.012,           0.0018615,             0.89686,             0.89745,             0.92628,             0.57614,            0.023652,           0.0079057,           0.0010772,           0.0026534,           0.0026534,           0.0026534
                 361,            0.029209,            0.011546,           0.0014148,             0.91743,             0.89065,             0.93453,              0.5808,             0.02333,           0.0078656,           0.0010809,           0.0026316,           0.0026316,           0.0026316
                 362,            0.029227,            0.010923,           0.0018371,             0.94548,             0.88796,               0.934,             0.58519,            0.023046,           0.0077916,           0.0010221,           0.0026099,           0.0026099,           0.0026099
                 363,            0.029201,            0.011757,           0.0016402,             0.93712,             0.88549,             0.92983,             0.58418,            0.022744,           0.0077694,           0.0010372,           0.0025882,           0.0025882,           0.0025882
                 364,            0.029715,             0.01087,           0.0013241,             0.95085,             0.87343,             0.93133,             0.58917,            0.022705,           0.0077213,           0.0010341,           0.0025667,           0.0025667,           0.0025667
                 365,            0.029783,            0.011293,           0.0014406,             0.94319,             0.88096,             0.92996,              0.5858,            0.023264,           0.0077991,           0.0010251,           0.0025454,           0.0025454,           0.0025454
                 366,            0.027718,            0.010544,           0.0014988,             0.93937,             0.89784,             0.94073,             0.58801,            0.023103,           0.0077729,           0.0010143,           0.0025241,           0.0025241,           0.0025241
                 367,            0.029538,            0.011308,           0.0016061,             0.96243,             0.88305,             0.94383,             0.59144,            0.022729,           0.0077242,           0.0010096,           0.0025029,           0.0025029,           0.0025029
                 368,            0.029975,            0.011413,           0.0018951,             0.96565,              0.8752,             0.94294,             0.58745,            0.022798,           0.0077436,           0.0010112,           0.0024819,           0.0024819,           0.0024819
                 369,            0.030009,             0.01192,           0.0015505,             0.94819,             0.89124,             0.94413,             0.59052,            0.022924,           0.0077022,           0.0010174,            0.002461,            0.002461,            0.002461
                 370,            0.029009,             0.01147,           0.0018609,             0.94693,             0.88114,              0.9366,             0.59537,            0.022659,            0.007666,           0.0010192,           0.0024402,           0.0024402,           0.0024402
                 371,            0.028045,            0.011506,           0.0016178,             0.92946,             0.89281,             0.93132,             0.59168,            0.022602,           0.0077296,           0.0010107,           0.0024195,           0.0024195,           0.0024195
                 372,             0.02864,            0.011331,           0.0013792,             0.94405,             0.88638,             0.93701,             0.59459,            0.022889,           0.0077559,           0.0010162,            0.002399,            0.002399,            0.002399
                 373,            0.027603,            0.010927,           0.0018438,             0.95505,             0.87433,             0.93157,             0.59436,            0.022588,           0.0077635,           0.0010207,           0.0023786,           0.0023786,           0.0023786
                 374,            0.028735,            0.011207,           0.0016477,             0.94957,             0.88791,             0.94333,             0.59825,            0.022769,           0.0076919,           0.0010005,           0.0023583,           0.0023583,           0.0023583
                 375,            0.029097,            0.011428,           0.0019717,             0.95234,             0.88374,             0.93925,             0.59686,            0.022549,           0.0077421,          0.00097362,           0.0023381,           0.0023381,           0.0023381
                 376,            0.027811,            0.011272,             0.00181,             0.95921,             0.88743,             0.94296,             0.59946,            0.022442,           0.0076821,          0.00094631,            0.002318,            0.002318,            0.002318
                 377,            0.028337,            0.011362,           0.0015025,              0.9534,             0.89838,             0.94416,             0.59999,             0.02242,           0.0077019,          0.00094958,           0.0022981,           0.0022981,           0.0022981
                 378,            0.028676,            0.010822,           0.0015688,             0.94816,             0.88458,             0.93657,             0.59839,            0.022034,           0.0077439,          0.00095732,           0.0022783,           0.0022783,           0.0022783
                 379,            0.028679,            0.011589,           0.0014737,              0.9442,             0.88053,              0.9302,             0.59524,             0.02191,           0.0077427,          0.00097093,           0.0022586,           0.0022586,           0.0022586
                 380,            0.028239,            0.011103,           0.0015884,             0.94769,             0.89926,             0.93829,             0.59911,            0.021812,           0.0076628,          0.00096024,           0.0022391,           0.0022391,           0.0022391
                 381,             0.02909,              0.0115,           0.0018053,             0.95161,             0.88872,             0.93549,             0.60254,            0.021883,           0.0076122,          0.00095619,           0.0022196,           0.0022196,           0.0022196
                 382,             0.02884,            0.011132,           0.0017712,             0.95348,             0.88376,             0.93164,             0.60678,            0.022104,           0.0076571,          0.00094678,           0.0022004,           0.0022004,           0.0022004
                 383,            0.027512,            0.010805,           0.0017981,             0.94148,              0.9146,             0.94473,             0.60779,            0.021942,           0.0076218,           0.0009601,           0.0021812,           0.0021812,           0.0021812
                 384,            0.027472,            0.010467,           0.0012029,             0.93016,             0.91247,             0.94383,              0.6085,            0.021587,           0.0075752,          0.00096984,           0.0021622,           0.0021622,           0.0021622
                 385,              0.0285,            0.010201,           0.0016336,             0.93664,             0.91082,             0.94111,             0.60852,              0.0221,            0.007593,          0.00095759,           0.0021433,           0.0021433,           0.0021433
                 386,            0.027062,            0.010622,           0.0013642,             0.94932,             0.91298,             0.94579,             0.60816,            0.021792,           0.0075686,          0.00095038,           0.0021245,           0.0021245,           0.0021245
                 387,            0.028374,            0.010852,           0.0011186,             0.94172,             0.90189,             0.94014,             0.60667,            0.021755,           0.0075641,          0.00094655,           0.0021059,           0.0021059,           0.0021059
                 388,            0.026856,            0.011077,           0.0014972,             0.95364,             0.89667,             0.94503,             0.60104,            0.021823,           0.0075586,          0.00093047,           0.0020874,           0.0020874,           0.0020874
                 389,            0.027987,            0.011031,           0.0014961,             0.95304,              0.9037,             0.94569,             0.60378,            0.021912,           0.0075703,          0.00091493,            0.002069,            0.002069,            0.002069
                 390,            0.026999,            0.010772,           0.0011256,             0.96143,             0.90325,             0.94662,             0.59991,            0.021796,           0.0075307,          0.00089972,           0.0020508,           0.0020508,           0.0020508
                 391,            0.027983,            0.010974,           0.0015248,             0.93889,             0.91127,             0.94363,             0.60475,            0.022116,           0.0075364,          0.00088671,           0.0020327,           0.0020327,           0.0020327
                 392,             0.02838,            0.010763,           0.0017184,             0.94231,             0.91027,             0.94366,             0.60604,            0.021874,           0.0075351,          0.00089662,           0.0020147,           0.0020147,           0.0020147
                 393,            0.027083,            0.010864,           0.0014677,             0.94519,             0.89419,             0.93765,             0.60375,            0.021608,           0.0074956,          0.00089119,           0.0019969,           0.0019969,           0.0019969
                 394,            0.026104,            0.010678,           0.0014438,             0.94728,             0.90896,             0.94726,             0.61181,            0.021746,           0.0074925,          0.00088577,           0.0019792,           0.0019792,           0.0019792
                 395,            0.027611,            0.011253,           0.0018654,              0.9417,             0.89978,             0.94068,             0.61301,            0.021375,           0.0074656,          0.00089087,           0.0019617,           0.0019617,           0.0019617
                 396,            0.028398,            0.011353,           0.0016478,              0.9636,              0.8858,             0.94594,             0.61491,             0.02149,            0.007478,          0.00088873,           0.0019443,           0.0019443,           0.0019443
                 397,             0.02696,            0.010823,           0.0012526,             0.93647,             0.90083,             0.93855,             0.61273,            0.021786,           0.0074869,          0.00088028,            0.001927,            0.001927,            0.001927
                 398,            0.027654,             0.01035,           0.0012875,             0.95142,             0.89546,             0.93316,             0.60557,            0.022188,           0.0074986,          0.00088352,           0.0019099,           0.0019099,           0.0019099
                 399,            0.026863,            0.010316,           0.0013278,             0.94129,             0.91991,              0.9462,             0.60983,            0.021874,            0.007476,          0.00089665,           0.0018929,           0.0018929,           0.0018929
                 400,            0.027174,            0.011352,            0.001668,              0.9516,             0.90177,             0.94093,             0.61877,            0.021518,           0.0074472,          0.00089744,           0.0018761,           0.0018761,           0.0018761
                 401,             0.02736,            0.010747,           0.0014794,             0.95044,             0.90391,             0.94525,             0.62167,            0.021479,           0.0074523,          0.00090709,           0.0018594,           0.0018594,           0.0018594
                 402,            0.027255,           0.0099319,           0.0012646,              0.9466,             0.90745,              0.9471,             0.61938,            0.021428,             0.00746,          0.00092362,           0.0018429,           0.0018429,           0.0018429
                 403,            0.027278,            0.010833,           0.0014369,             0.94688,             0.91198,             0.94814,             0.62611,            0.021108,           0.0074115,          0.00093077,           0.0018265,           0.0018265,           0.0018265
                 404,            0.027157,              0.0108,           0.0015068,             0.95213,             0.90981,             0.94904,             0.62151,             0.02168,           0.0074839,          0.00092138,           0.0018102,           0.0018102,           0.0018102
                 405,            0.026661,            0.010681,           0.0016145,             0.94925,             0.90582,             0.94518,             0.62287,            0.021373,           0.0074693,          0.00089867,           0.0017941,           0.0017941,           0.0017941
                 406,            0.027973,            0.011512,           0.0017753,             0.96134,              0.8993,             0.94484,             0.62356,            0.021391,           0.0073938,          0.00089876,           0.0017781,           0.0017781,           0.0017781
                 407,            0.026808,            0.011048,            0.001536,             0.94809,             0.90773,             0.94903,             0.62508,            0.021481,           0.0073762,          0.00092115,           0.0017623,           0.0017623,           0.0017623
                 408,            0.026816,            0.011108,           0.0015123,             0.95158,             0.89998,             0.94593,              0.6218,            0.021451,           0.0073823,          0.00090951,           0.0017466,           0.0017466,           0.0017466
                 409,            0.027531,            0.010796,           0.0016231,             0.93795,             0.90632,             0.94321,             0.62067,            0.021018,           0.0073715,          0.00089225,           0.0017311,           0.0017311,           0.0017311
                 410,            0.027861,            0.010329,           0.0016476,             0.96982,              0.8853,             0.94602,             0.62233,             0.02118,           0.0073998,           0.0008769,           0.0017157,           0.0017157,           0.0017157
                 411,            0.026594,            0.010954,            0.001354,             0.95565,             0.89521,             0.94204,             0.61972,            0.021109,           0.0073921,          0.00086799,           0.0017005,           0.0017005,           0.0017005
                 412,            0.027109,            0.010387,           0.0015099,             0.94591,             0.90743,             0.94622,             0.61942,            0.021003,           0.0073615,          0.00087053,           0.0016854,           0.0016854,           0.0016854
                 413,            0.027112,            0.010739,           0.0014686,             0.95516,             0.91339,             0.94786,              0.6132,            0.021322,           0.0073621,          0.00088584,           0.0016705,           0.0016705,           0.0016705
                 414,            0.026758,            0.010242,           0.0014485,              0.9625,             0.89993,             0.94568,             0.61503,            0.021198,           0.0073489,          0.00089523,           0.0016558,           0.0016558,           0.0016558
                 415,            0.026845,            0.011017,           0.0016068,              0.9459,             0.89444,             0.94483,             0.61549,             0.02134,           0.0074048,          0.00089187,           0.0016411,           0.0016411,           0.0016411
                 416,            0.027239,            0.010688,           0.0014902,             0.95008,             0.89669,              0.9432,             0.61648,            0.021216,           0.0073803,          0.00088382,           0.0016267,           0.0016267,           0.0016267
                 417,            0.026978,            0.010231,           0.0012648,             0.94671,             0.90319,             0.94336,             0.61918,            0.020975,           0.0073219,          0.00087844,           0.0016123,           0.0016123,           0.0016123
                 418,            0.027611,            0.011594,           0.0012485,             0.95199,             0.91661,             0.95164,             0.62983,            0.020885,           0.0073454,           0.0008761,           0.0015982,           0.0015982,           0.0015982
                 419,            0.027866,            0.011563,           0.0015412,             0.96135,             0.90867,             0.95038,             0.63043,            0.020795,           0.0073538,          0.00086802,           0.0015842,           0.0015842,           0.0015842
                 420,            0.027085,            0.010197,           0.0014077,             0.95197,             0.91903,             0.95007,             0.63515,            0.020894,            0.007297,          0.00086366,           0.0015703,           0.0015703,           0.0015703
                 421,              0.0266,            0.010706,           0.0013081,             0.95858,             0.91229,             0.94954,             0.63224,            0.020772,           0.0072622,          0.00085676,           0.0015566,           0.0015566,           0.0015566
                 422,            0.026164,            0.010519,           0.0013654,             0.94926,             0.92043,             0.95248,             0.63335,            0.020431,           0.0072366,          0.00085434,           0.0015431,           0.0015431,           0.0015431
                 423,            0.026063,            0.010747,           0.0010015,             0.94769,             0.91838,             0.94916,              0.6284,            0.020237,           0.0071909,          0.00084146,           0.0015297,           0.0015297,           0.0015297
                 424,            0.026359,            0.010445,           0.0011758,             0.94801,             0.91628,             0.94937,             0.62851,            0.020249,           0.0072055,          0.00083739,           0.0015165,           0.0015165,           0.0015165
                 425,            0.026499,            0.010064,           0.0013035,             0.94373,             0.91541,             0.95052,             0.63146,            0.020376,           0.0072229,          0.00083677,           0.0015034,           0.0015034,           0.0015034
                 426,            0.026384,            0.010503,           0.0015577,             0.96898,             0.90662,             0.95193,             0.63685,            0.019946,           0.0071981,          0.00083181,           0.0014905,           0.0014905,           0.0014905
                 427,            0.027255,            0.010565,           0.0014678,             0.96178,              0.9025,             0.95437,              0.6324,            0.020212,           0.0072186,          0.00083655,           0.0014777,           0.0014777,           0.0014777
                 428,            0.026571,            0.011442,           0.0015881,             0.94267,              0.9235,             0.95403,             0.63295,            0.020349,           0.0072153,          0.00085208,           0.0014651,           0.0014651,           0.0014651
                 429,            0.026476,            0.010834,            0.001574,             0.94412,             0.91776,             0.95364,               0.631,            0.020355,           0.0072838,          0.00085754,           0.0014527,           0.0014527,           0.0014527
                 430,            0.025756,            0.010825,           0.0015092,              0.9776,             0.90052,             0.95465,             0.63148,            0.020449,           0.0072577,          0.00084409,           0.0014404,           0.0014404,           0.0014404
                 431,             0.02659,            0.010321,           0.0011928,              0.9731,             0.90744,             0.95721,             0.62817,             0.02067,           0.0072623,          0.00083763,           0.0014283,           0.0014283,           0.0014283
                 432,            0.026421,            0.010965,           0.0012219,             0.95603,             0.90981,             0.95369,             0.62902,            0.020565,           0.0072454,          0.00083404,           0.0014163,           0.0014163,           0.0014163
                 433,            0.026291,            0.010561,           0.0013926,             0.95831,             0.90962,             0.95302,             0.63628,            0.020236,           0.0071856,          0.00082432,           0.0014045,           0.0014045,           0.0014045
                 434,            0.025952,            0.010325,           0.0014388,             0.95302,             0.91024,             0.95366,             0.63752,            0.020059,           0.0071592,          0.00082635,           0.0013929,           0.0013929,           0.0013929
                 435,            0.026723,             0.01054,           0.0015999,             0.95399,             0.91087,             0.95084,             0.63834,            0.020185,           0.0071686,          0.00083241,           0.0013814,           0.0013814,           0.0013814
                 436,            0.026788,            0.010635,           0.0011722,             0.96549,             0.89872,             0.95405,              0.6418,            0.020202,           0.0071373,          0.00082558,           0.0013701,           0.0013701,           0.0013701
                 437,             0.02601,            0.010468,           0.0013471,             0.95779,             0.90177,             0.95285,             0.64077,             0.02029,           0.0071282,          0.00081857,            0.001359,            0.001359,            0.001359
                 438,             0.02544,            0.010195,           0.0012668,             0.95869,              0.9001,             0.95144,             0.63584,            0.020411,           0.0071285,          0.00081491,            0.001348,            0.001348,            0.001348
                 439,            0.025739,            0.010309,           0.0011313,                0.96,             0.90102,             0.95132,              0.6398,            0.020507,           0.0071315,          0.00081591,           0.0013372,           0.0013372,           0.0013372
                 440,            0.026255,            0.010775,           0.0015257,             0.96519,             0.89315,             0.95029,             0.64008,            0.020189,           0.0071263,          0.00081354,           0.0013265,           0.0013265,           0.0013265
                 441,            0.025965,            0.010263,           0.0012112,             0.95056,             0.91157,             0.95279,             0.63759,            0.020197,            0.007124,          0.00081843,            0.001316,            0.001316,            0.001316
                 442,            0.026351,            0.011235,           0.0013549,             0.95674,             0.90985,             0.94877,             0.64151,            0.020277,           0.0071362,          0.00082589,           0.0013057,           0.0013057,           0.0013057
                 443,            0.026215,            0.010785,            0.001719,             0.95082,             0.92184,             0.95322,             0.64432,            0.020186,           0.0071381,           0.0008241,           0.0012955,           0.0012955,           0.0012955
                 444,            0.025602,            0.010349,           0.0011185,             0.95995,             0.91531,             0.95032,             0.63898,            0.019865,           0.0071384,          0.00082504,           0.0012855,           0.0012855,           0.0012855
                 445,            0.025661,            0.011128,           0.0011945,             0.96843,             0.90221,             0.95213,             0.64033,            0.019764,           0.0071202,          0.00083378,           0.0012757,           0.0012757,           0.0012757
                 446,            0.024833,            0.010529,           0.0014192,             0.97074,             0.90316,             0.95506,             0.64421,            0.019927,           0.0070957,          0.00082945,            0.001266,            0.001266,            0.001266
                 447,            0.026499,            0.010326,           0.0012868,             0.96304,               0.907,             0.95173,                0.64,            0.019797,            0.007078,           0.0008173,           0.0012565,           0.0012565,           0.0012565
                 448,            0.024614,             0.01015,           0.0012392,              0.9584,             0.91706,             0.95304,              0.6451,            0.019937,           0.0070839,          0.00080627,           0.0012472,           0.0012472,           0.0012472
                 449,            0.025312,           0.0096659,            0.001238,              0.9462,             0.91899,             0.95374,             0.64939,            0.019642,           0.0070354,          0.00080322,           0.0012381,           0.0012381,           0.0012381
                 450,            0.025322,            0.010915,           0.0012787,             0.95869,             0.91408,               0.959,             0.65078,            0.019454,            0.007016,          0.00080297,           0.0012291,           0.0012291,           0.0012291
                 451,            0.026106,            0.010677,            0.001362,             0.95731,             0.92226,             0.96216,             0.65022,            0.019517,           0.0070227,           0.0008021,           0.0012202,           0.0012202,           0.0012202
                 452,            0.025947,           0.0098885,           0.0013709,             0.93942,             0.93131,             0.95662,             0.64449,            0.019485,           0.0070361,          0.00080402,           0.0012116,           0.0012116,           0.0012116
                 453,            0.025919,            0.010648,           0.0014929,             0.92892,              0.9347,               0.957,              0.6494,            0.019449,           0.0070398,           0.0008076,           0.0012031,           0.0012031,           0.0012031
                 454,            0.025301,            0.010257,           0.0015336,             0.95555,             0.91695,             0.95545,             0.64357,            0.019623,           0.0070627,          0.00080087,           0.0011948,           0.0011948,           0.0011948
                 455,            0.026435,            0.010654,           0.0011697,             0.95001,              0.9222,             0.95811,             0.64656,            0.019811,             0.00709,          0.00079621,           0.0011867,           0.0011867,           0.0011867
                 456,             0.02537,            0.010502,           0.0011073,              0.9561,             0.92303,             0.96137,             0.64392,              0.0199,           0.0071209,          0.00079323,           0.0011787,           0.0011787,           0.0011787
                 457,            0.024136,             0.01021,           0.0012402,             0.95382,             0.92602,             0.96039,             0.64425,            0.019743,           0.0071314,          0.00079555,           0.0011709,           0.0011709,           0.0011709
                 458,            0.024746,             0.01005,           0.0013501,             0.95556,             0.91993,             0.95887,             0.64551,            0.019846,           0.0071171,          0.00080217,           0.0011632,           0.0011632,           0.0011632
                 459,            0.024832,            0.010011,           0.0011369,             0.95678,             0.92425,             0.96235,             0.64872,             0.01973,           0.0071024,          0.00079295,           0.0011558,           0.0011558,           0.0011558
                 460,            0.026531,            0.010247,           0.0012816,             0.95089,             0.91568,              0.9566,             0.64608,            0.019926,           0.0071058,          0.00078454,           0.0011485,           0.0011485,           0.0011485
                 461,            0.025701,            0.010431,           0.0017328,             0.94389,             0.92872,             0.96024,             0.65314,            0.019667,           0.0070901,          0.00077917,           0.0011414,           0.0011414,           0.0011414
                 462,            0.026285,            0.010618,           0.0013214,             0.94768,             0.93039,             0.96127,             0.64858,              0.0197,           0.0071035,          0.00077777,           0.0011344,           0.0011344,           0.0011344
                 463,            0.025407,            0.011146,           0.0011691,              0.9464,             0.92862,             0.95853,             0.64913,            0.019578,           0.0070702,          0.00077908,           0.0011277,           0.0011277,           0.0011277
                 464,            0.025572,            0.010179,           0.0014107,             0.94585,             0.92936,             0.95873,             0.65015,            0.019606,           0.0070422,          0.00078512,           0.0011211,           0.0011211,           0.0011211
                 465,            0.025745,            0.010403,           0.0015529,              0.9466,             0.92277,             0.95592,             0.64665,            0.019719,           0.0070715,          0.00079043,           0.0011146,           0.0011146,           0.0011146
                 466,             0.02605,            0.010586,           0.0012117,             0.95867,             0.92788,             0.96317,               0.645,            0.019755,           0.0070908,          0.00079628,           0.0011084,           0.0011084,           0.0011084
                 467,            0.025442,            0.010725,           0.0013719,             0.96905,             0.91391,             0.96152,             0.64721,            0.019764,            0.007072,          0.00079394,           0.0011023,           0.0011023,           0.0011023
                 468,            0.026341,            0.010451,           0.0013618,             0.96882,             0.89751,             0.95471,             0.64642,            0.019801,           0.0070873,          0.00078606,           0.0010964,           0.0010964,           0.0010964
                 469,            0.026304,            0.010945,           0.0014258,             0.95614,             0.90813,              0.9554,             0.64672,            0.019999,            0.007092,          0.00077903,           0.0010907,           0.0010907,           0.0010907
                 470,            0.025794,           0.0097943,           0.0012032,             0.94921,             0.91297,             0.95282,             0.64233,            0.019963,           0.0071041,          0.00077998,           0.0010851,           0.0010851,           0.0010851
                 471,            0.025646,            0.010199,           0.0014315,             0.93651,             0.92079,             0.95325,             0.64704,            0.020044,           0.0070935,           0.0007744,           0.0010797,           0.0010797,           0.0010797
                 472,            0.024784,            0.010679,            0.001168,             0.96307,             0.90472,             0.95676,             0.65281,            0.019775,            0.007049,          0.00076969,           0.0010745,           0.0010745,           0.0010745
                 473,            0.024714,            0.010116,           0.0010499,             0.95709,             0.91178,             0.95738,             0.64934,            0.019613,           0.0070006,          0.00077239,           0.0010695,           0.0010695,           0.0010695
                 474,            0.024854,           0.0099085,           0.0012112,             0.94852,             0.92258,              0.9565,             0.65031,            0.019583,           0.0069795,          0.00077709,           0.0010646,           0.0010646,           0.0010646
